"","date","regression.beta","beta"
"108",2016-06-07,1.52619773497862,1.52616961219619
"109",2016-06-08,1.54473679557053,1.54471150161025
"110",2016-06-09,1.55844640387782,1.55842355713568
"111",2016-06-10,1.57435271107952,1.574329452653
"112",2016-06-13,1.63600722038171,1.63597369157976
"113",2016-06-14,1.61417174780816,1.61413912744392
"114",2016-06-15,1.61494670927989,1.6149169251474
"115",2016-06-16,1.64033439139966,1.6403166657726
"116",2016-06-17,1.66739339953177,1.66738896193155
"117",2016-06-20,1.68819713640712,1.68818517250382
"118",2016-06-21,1.68806401430334,1.68805113166272
"119",2016-06-22,1.69491005268177,1.69489992023457
"120",2016-06-23,1.72682594096087,1.72680829995441
"121",2016-06-24,1.71939378867516,1.71938649035661
"122",2016-06-27,1.7408849809077,1.7408774805425
"123",2016-06-28,1.74575237677104,1.74573598797725
"124",2016-06-29,1.75926952698826,1.75925397960414
"125",2016-06-30,1.74611286322777,1.74608758194447
"126",2016-07-01,1.73238057082147,1.73236048319363
"127",2016-07-05,1.74543555419381,1.74541718739442
"128",2016-07-06,1.73926531436454,1.73924699022024
"129",2016-07-07,1.73949876260061,1.73947903300747
"130",2016-07-08,1.74732343710912,1.74730889387914
"131",2016-07-11,1.74567909854932,1.74566174670597
"132",2016-07-12,1.7532993759492,1.75328631002052
"133",2016-07-13,1.75323313790448,1.75321497307673
"134",2016-07-14,1.77638515974009,1.77637544035103
"135",2016-07-15,1.77592499611869,1.77591934808211
"136",2016-07-18,1.77798371401718,1.77797205542706
"137",2016-07-19,1.77950990349626,1.77949674471119
"138",2016-07-20,1.75021586971987,1.75020928096882
"139",2016-07-21,1.74814191017414,1.74813182683228
"140",2016-07-22,1.75610285891738,1.75610576864403
"141",2016-07-25,1.76129768465345,1.76129553484101
"142",2016-07-26,1.75910885357269,1.75910799653418
"143",2016-07-27,1.76037675146215,1.76037345915216
"144",2016-07-28,1.76135185883695,1.76134409194199
"145",2016-07-29,1.76602785109123,1.7660260291613
"146",2016-08-01,1.77355784605813,1.77355987523963
"147",2016-08-02,1.77909164704098,1.77908798647391
"148",2016-08-03,1.78202463340075,1.78201873554901
"149",2016-08-04,1.78193733265206,1.78192259550671
"150",2016-08-05,1.78148816764842,1.78147347908507
"151",2016-08-08,1.77994378705382,1.77993405636883
"152",2016-08-09,1.77784744577325,1.77783371574556
"153",2016-08-10,1.79018095174127,1.79015753443011
"154",2016-08-11,1.79009060190359,1.79006010290348
"155",2016-08-12,1.78702040734222,1.78698499167172
"156",2016-08-15,1.78138209019758,1.78134866095823
"157",2016-08-16,1.77280796497392,1.77278041009368
"158",2016-08-17,1.77464594994343,1.77462165814636
"159",2016-08-18,1.76877842761167,1.76875475317873
"160",2016-08-19,1.76483873591521,1.76482445252957
"161",2016-08-22,1.76559972449537,1.76558547751839
"162",2016-08-23,1.76692611363207,1.76691393031282
"163",2016-08-24,1.76527723534089,1.76526332388455
"164",2016-08-25,1.76431936825198,1.76430769585829
"165",2016-08-26,1.76518294767553,1.76517002703534
"166",2016-08-29,1.76013315985274,1.76011495361047
"167",2016-08-30,1.75845296993397,1.75843820980706
"168",2016-08-31,1.77458254044226,1.77457630689185
"169",2016-09-01,1.75393461214121,1.75393298527204
"170",2016-09-02,1.75392435018832,1.75392131301003
"171",2016-09-06,1.76913368714,1.76911918199377
"172",2016-09-07,1.76763402236739,1.7676153293537
"173",2016-09-08,1.76403647361954,1.76401238783717
"174",2016-09-09,1.73536899837646,1.73535248377773
"175",2016-09-12,1.72095870761022,1.72095584448962
"176",2016-09-13,1.7311604537224,1.73115188655515
"177",2016-09-14,1.73253123790811,1.73251536277927
"178",2016-09-15,1.72935829239544,1.7293507403011
"179",2016-09-16,1.7325676490007,1.73255918877105
"180",2016-09-19,1.72155728011054,1.72154760616563
"181",2016-09-20,1.72846741737261,1.72845853132883
"182",2016-09-21,1.78529195870666,1.78527920373162
"183",2016-09-22,1.7775940559093,1.77757998497428
"184",2016-09-23,1.78236846345594,1.78235414664716
"185",2016-09-26,1.78144921141554,1.78143734464928
"186",2016-09-27,1.77082993568831,1.77081788523542
"187",2016-09-28,1.80501354476963,1.80500499882589
"188",2016-09-29,1.76858234828819,1.7685772100176
"189",2016-09-30,1.75872048763282,1.75871441499645
"190",2016-10-03,1.79985707638659,1.79984645098744
"191",2016-10-04,1.78740159563819,1.78739106681502
"192",2016-10-05,1.79593151570981,1.7959220304449
"193",2016-10-06,1.81082315409095,1.81081122276641
"194",2016-10-07,1.80532297611565,1.80531134717295
"195",2016-10-10,1.77515954530961,1.77515000726056
"196",2016-10-11,1.77554650483048,1.77553718933036
"197",2016-10-12,1.7718958483506,1.77188498020333
"198",2016-10-13,1.77998567163344,1.77997309965846
"199",2016-10-14,1.77464580679635,1.7746324591566
"200",2016-10-17,1.78813119735553,1.78811961254136
"201",2016-10-18,1.81264652880765,1.81263775197334
"202",2016-10-19,1.81453825979924,1.81453060705835
"203",2016-10-20,1.79810920602017,1.79810050407549
"204",2016-10-21,1.82267875511359,1.8226730889051
"205",2016-10-24,1.82762288030916,1.82761817751711
"206",2016-10-25,1.82936820972348,1.82935905212285
"207",2016-10-26,1.84647087230997,1.84645808487494
"208",2016-10-27,1.8595607275778,1.85955287297225
"209",2016-10-28,1.82015395756598,1.82014793134915
"210",2016-10-31,1.81111795471381,1.81111202496288
"211",2016-11-01,1.80245162826396,1.80244564241064
"212",2016-11-02,1.7767772111523,1.77677290956237
"213",2016-11-03,1.7520145710355,1.75202212360988
"214",2016-11-04,1.77873960409021,1.77873821891471
"215",2016-11-07,1.67540555307252,1.67538614701778
"216",2016-11-08,1.66602085120276,1.66600122582329
"217",2016-11-09,1.71474710454846,1.71473519222218
"218",2016-11-10,1.6969890680302,1.69697288365733
"219",2016-11-11,1.7282503878382,1.72822227310579
"220",2016-11-14,1.72700750383534,1.72698178633319
"221",2016-11-15,1.70158862681178,1.70156661060928
"222",2016-11-16,1.68763429351163,1.68760436363162
"223",2016-11-17,1.685342166067,1.68530621288581
"224",2016-11-18,1.61298935872973,1.61296696570427
"225",2016-11-21,1.71902488779993,1.71900355121116
"226",2016-11-22,1.71450844300957,1.71448387774648
"227",2016-11-23,1.71086274111844,1.71084109466922
"228",2016-11-25,1.72248014614558,1.72244827799857
"229",2016-11-28,1.72435931313573,1.72433005723437
"230",2016-11-29,1.77283926097247,1.77279725477478
"231",2016-11-30,1.73127863644087,1.73128014041485
"232",2016-12-01,1.7321979243668,1.73220017452155
"233",2016-12-02,1.7305025240161,1.73050367959008
"234",2016-12-05,1.70264278642075,1.70264471368211
"235",2016-12-06,1.67407566533964,1.67408602525441
"236",2016-12-07,1.64800821086744,1.64800157084552
"237",2016-12-08,1.6650539516326,1.66504258990835
"238",2016-12-09,1.67868213566652,1.67867220246026
"239",2016-12-12,1.67982962216066,1.67982808822307
"240",2016-12-13,1.74358773554509,1.74358658298876
"241",2016-12-14,1.73342568207613,1.73342577055105
"242",2016-12-15,1.7174272266568,1.71742714169471
"243",2016-12-16,1.69877678072117,1.69878532409152
"244",2016-12-19,1.69821968330165,1.69822615450651
"245",2016-12-20,1.63107617875313,1.63107411388609
"246",2016-12-21,1.62930697552791,1.62930752125676
"247",2016-12-22,1.62825077226631,1.62825438288968
"248",2016-12-23,1.60881185763157,1.6088130281111
"249",2016-12-27,1.60656555078526,1.60656573948918
"250",2016-12-28,1.60921403834252,1.60921532884688
"251",2016-12-29,1.58644833042653,1.58645113026166
"252",2016-12-30,1.57594907082914,1.57595473194494
"253",2017-01-03,1.57518054041145,1.57518027036776
"254",2017-01-04,1.57575414673495,1.57575096391007
"255",2017-01-05,1.57381991511026,1.57381475699156
"256",2017-01-06,1.54021263326166,1.54019944776471
"257",2017-01-09,1.54813403175047,1.54811295776995
"258",2017-01-10,1.5481478928738,1.54812565471187
"259",2017-01-11,1.5692586455907,1.5692472314586
"260",2017-01-12,1.57290432938149,1.57288352681688
"261",2017-01-13,1.57573682445762,1.57571920244376
"262",2017-01-17,1.59233301989151,1.59230524542944
"263",2017-01-18,1.58694631285439,1.58691467580481
"264",2017-01-19,1.60495787123729,1.60493137015363
"265",2017-01-20,1.57881772774883,1.57880497235056
"266",2017-01-23,1.5940853393692,1.59407160201238
"267",2017-01-24,1.58648943470948,1.58647750797654
"268",2017-01-25,1.58356797531584,1.58355312349029
"269",2017-01-26,1.54192188383516,1.54192150003043
"270",2017-01-27,1.5601772106628,1.56015742346146
"271",2017-01-30,1.58343650765804,1.58340647218432
"272",2017-01-31,1.57719571774894,1.57717826909132
"273",2017-02-01,1.56355840094317,1.56354446247165
"274",2017-02-02,1.550914023966,1.55091701419607
"275",2017-02-03,1.57038938569099,1.57040209765313
"276",2017-02-06,1.5649185782612,1.56492801287675
"277",2017-02-07,1.56683640255077,1.56684994861126
"278",2017-02-08,1.56012989778575,1.56013602946116
"279",2017-02-09,1.55157826569836,1.55159501332474
"280",2017-02-10,1.5541879437068,1.55420608947079
"281",2017-02-13,1.55144239865229,1.55145531207498
"282",2017-02-14,1.55983535889341,1.55985366227158
"283",2017-02-15,1.57466007707046,1.57464900138529
"284",2017-02-16,1.55176660885937,1.55173934190479
"285",2017-02-17,1.52771913657956,1.52767267899185
"286",2017-02-21,1.52986976925153,1.52982240938136
"287",2017-02-22,1.53845635540999,1.53839183745027
"288",2017-02-23,1.53846159672056,1.53838721664302
"289",2017-02-24,1.5230266751014,1.52295008063973
"290",2017-02-27,1.56567975467071,1.56562029768721
"291",2017-02-28,1.56230388519685,1.56225128019828
"292",2017-03-01,1.57511202443788,1.57506347651921
"293",2017-03-02,1.57070034923029,1.57064927991582
"294",2017-03-03,1.58151792840876,1.58146224972737
"295",2017-03-06,1.57318245256191,1.573147940375
"296",2017-03-07,1.58024904845856,1.58021250496223
"297",2017-03-08,1.59550827886771,1.59542889884074
"298",2017-03-09,1.59703434269868,1.59697187894802
"299",2017-03-10,1.62969682128837,1.62958450497199
"300",2017-03-13,1.61161925208019,1.61152257741097
"301",2017-03-14,1.61821772365416,1.61810621925488
"302",2017-03-15,1.63214143610973,1.63202192578092
"303",2017-03-16,1.62912514734146,1.62900616359989
"304",2017-03-17,1.62896464225732,1.62884864322441
"305",2017-03-20,1.62554997035712,1.62544571521639
"306",2017-03-21,1.61642789416972,1.61634289601656
"307",2017-03-22,1.60177870346779,1.60168679061211
"308",2017-03-23,1.59808305096276,1.59801137928772
"309",2017-03-24,1.60102134620978,1.6009401697263
"310",2017-03-27,1.59534358740822,1.59526401574084
"311",2017-03-28,1.57172885446722,1.57164878165158
"312",2017-03-29,1.57143140393488,1.57136489857289
"313",2017-03-30,1.59932763718276,1.5993580897489
"314",2017-03-31,1.59552412082559,1.59555293976504
"315",2017-04-03,1.60261576487962,1.60262961216367
"316",2017-04-04,1.61649855962266,1.61653439211739
"317",2017-04-05,1.61792476895214,1.61795535993327
"318",2017-04-06,1.62023030690165,1.62027029255627
"319",2017-04-07,1.61657664390108,1.61660563962012
"320",2017-04-10,1.59067117634596,1.5907183119413
"321",2017-04-11,1.60899485729944,1.609074148673
"322",2017-04-12,1.53400221902535,1.53406159299001
"323",2017-04-13,1.53768087778604,1.53773312285468
"324",2017-04-17,1.46901428823298,1.46906217690599
"325",2017-04-18,1.53312374482428,1.53314439888339
"326",2017-04-19,1.53914745083489,1.53914915647475
"327",2017-04-20,1.48119301508487,1.48115086821091
"328",2017-04-21,1.4839275169094,1.48388378400774
"329",2017-04-24,1.45878062881776,1.45870868209683
"330",2017-04-25,1.47728033424925,1.47720589169895
"331",2017-04-26,1.47981980138136,1.47973125378367
"332",2017-04-27,1.45396677588732,1.45388048764784
"333",2017-04-28,1.4506518576675,1.45055434715185
"334",2017-05-01,1.45176128191866,1.45163201188925
"335",2017-05-02,1.44937102862741,1.44920283664018
"336",2017-05-03,1.4491075112741,1.44895350368957
"337",2017-05-04,1.4427480032097,1.44252614085726
"338",2017-05-05,1.45352249877374,1.4533175265088
"339",2017-05-08,1.44306774885935,1.44286843395564
"340",2017-05-09,1.45835698205893,1.45810708980015
"341",2017-05-10,1.45576626672037,1.45556430315763
"342",2017-05-11,1.45396688103519,1.45379006759384
"343",2017-05-12,1.45164218437536,1.45143612618248
"344",2017-05-15,1.45341332721769,1.45321114530017
"345",2017-05-16,1.45236829657808,1.45216695427098
"346",2017-05-17,1.40819288294915,1.40801193000999
"347",2017-05-18,1.42094980523989,1.42077204301095
"348",2017-05-19,1.43133433189991,1.4311826498699
"349",2017-05-22,1.41524858386056,1.41505378846522
"350",2017-05-23,1.41372245889346,1.41350937433153
"351",2017-05-24,1.41786350762605,1.41766592314005
"352",2017-05-25,1.38911611970524,1.38883656253498
"353",2017-05-26,1.38188769794479,1.38160789574564
"354",2017-05-30,1.37549838432114,1.37521357010175
"355",2017-05-31,1.37592107200204,1.37563549948338
"356",2017-06-01,1.3614356584495,1.3611523385209
"357",2017-06-02,1.37686457168069,1.37656739115055
"358",2017-06-05,1.37660240079904,1.37630593993039
"359",2017-06-06,1.36601073303316,1.36575639888027
"360",2017-06-07,1.36065377588488,1.36034861273826
"361",2017-06-08,1.35834160669085,1.35799592411995
"362",2017-06-09,1.34502259521425,1.34477960065674
"363",2017-06-12,1.34035401363252,1.34016001474289
"364",2017-06-13,1.34632266316668,1.34614338991428
"365",2017-06-14,1.34865887444076,1.34842884514521
"366",2017-06-15,1.35213398461263,1.35190047154341
"367",2017-06-16,1.35077555920369,1.35059259754359
"368",2017-06-19,1.31726016966029,1.31701505591718
"369",2017-06-20,1.31974324741113,1.31948383598383
"370",2017-06-21,1.32205174244442,1.32175922706862
"371",2017-06-22,1.32334908961766,1.32304814912293
"372",2017-06-23,1.32453578107083,1.32424888532251
"373",2017-06-26,1.34801571837815,1.34777204757608
"374",2017-06-27,1.38630671168102,1.38608551433429
"375",2017-06-28,1.39476527098485,1.39447873009141
"376",2017-06-29,1.30865083052727,1.30836684359998
"377",2017-06-30,1.3016918131303,1.30135461386385
"378",2017-07-03,1.33840311383922,1.33810747400175
"379",2017-07-05,1.33348481250893,1.33311823931007
"380",2017-07-06,1.34539133830893,1.34499927655667
"381",2017-07-07,1.3262792385579,1.32583961949029
"382",2017-07-10,1.29930616924642,1.29888109626609
"383",2017-07-11,1.27849644055164,1.27810465997508
"384",2017-07-12,1.2366119538952,1.23615916083415
"385",2017-07-13,1.26149098149634,1.26105684336561
"386",2017-07-14,1.28901010082027,1.28851957023962
"387",2017-07-17,1.2258330941127,1.22546091836973
"388",2017-07-18,1.33018001127752,1.32990367753541
"389",2017-07-19,1.36110699685258,1.36080290373412
"390",2017-07-20,1.36534704330924,1.3650491876511
"391",2017-07-21,1.36138121607525,1.36105003539039
"392",2017-07-24,1.34517916508893,1.34489185971975
"393",2017-07-25,1.35651803743514,1.35630403004758
"394",2017-07-26,1.35495987253413,1.35474813398327
"395",2017-07-27,1.34731700761569,1.34714439332173
"396",2017-07-28,1.31917004222673,1.31901509285013
"397",2017-07-31,1.3176009932539,1.31745963723765
"398",2017-08-01,1.29257742102357,1.29234852822641
"399",2017-08-02,1.28987319701148,1.28965572757573
"400",2017-08-03,1.28993524281332,1.28967149425121
